Voltage,Current,Temperature,Vibration,Power,Fault
230.39088056260564,4.047683619261203,78.81713531732547,1.105061918082771,932.5493932804231,Overheating
251.76135333271696,5.006799844559998,51.57121138442436,3.201371349108893,1260.518704732462,Voltage Fault
232.48726052478403,6.059936384046622,34.637794971440634,4.723970899378845,1408.858008881465,Abnormal Vibration
222.99505397292197,5.790371896051711,33.30322582274298,2.446840819752435,1291.2242934833416,Normal
228.08854320664244,6.0294574815983575,79.97415126419854,3.099796380350678,1375.2501733041604,Overheating
239.3877908598826,4.385877434991684,48.66768603285023,4.73376709432797,1049.9255101448678,Abnormal Vibration
209.5686309207844,4.715615350393491,52.25197695247312,1.8422675146484744,988.2450529309988,Voltage Fault
231.58467808614284,5.171839339793531,57.46083615316409,2.4109449209617595,1197.7187486193343,Normal
237.6229963776235,7.042076040143744,51.68568628718497,4.354109430939102,1673.3592093780262,Overload
207.21165903495935,4.667139595617488,65.46911794488139,2.9780301647157827,967.0857385556492,Voltage Fault
234.47832358344832,4.512797078805073,82.55217743719902,3.0475603821091424,1058.153093710496,Overheating
235.6648694135087,2.84761645539082,65.26894618257914,4.073533570006603,671.0831600994361,Abnormal Vibration
230.90813876201,3.2741932712094037,75.93197932209945,2.590764832045242,756.0378742020604,Overheating
230.91382118929636,5.625508016831036,78.88371992870438,3.3387199102508327,1299.0075522974748,Overheating
215.8524850754972,6.857702343537732,47.50828273396758,2.993331181176895,1480.2520927606804,Normal
228.86096411982965,5.829732417879175,51.15057111589919,2.7451606903706725,1334.1981817164535,Normal
230.14747146452316,6.011463035408356,57.10600839297642,1.8539269279213637,1383.5230174016804,Normal
222.9000625775832,6.153590343316925,50.17686429063697,4.034885067100967,1371.6356726021545,Abnormal Vibration
250.63767470123452,6.911419087139723,52.430548748782186,3.0814352371214437,1732.2620088864294,Voltage Fault
247.258465706124,5.212574030632215,45.91230329192027,2.2498582642773792,1288.853057193708,Normal
225.16811850627343,7.088442772869925,52.6893052254232,2.96542541650269,1596.091322306513,Overload
245.08948720968425,4.099379265352131,52.05757494363542,4.37026219631064,1004.714762023166,Abnormal Vibration
229.40443267387067,5.603187431082343,57.31842092134848,1.9186064760943844,1285.396033792808,Normal
224.64741809072063,4.720189657622994,80.7199531749497,2.871400990498403,1060.3784194835282,Overheating
251.15474677613628,5.060085994615164,71.73441885622985,2.348245205238074,1270.864616643045,Voltage Fault
204.06986127944745,6.235782191822154,62.59514887486108,2.373729992127792,1272.5352068539955,Voltage Fault
236.89914777906208,3.8765059667604014,58.92913510548216,4.011423036403197,918.3409598859884,Abnormal Vibration
221.8973510373246,4.735485158689389,50.19166210488021,4.242849739193329,1050.7916125897402,Abnormal Vibration
239.6033112635554,7.271449745422796,36.07237822409948,2.805082267664228,1742.263436689839,Overload
217.0982730304828,4.818775826781897,66.78512689798423,4.003899639536806,1046.1479101153868,Abnormal Vibration
233.8597793219455,6.37284847467653,49.1509234658223,4.062333905991609,1490.3529379400504,Abnormal Vibration
229.7341600748443,4.031954241489755,42.72320035543943,2.279238838643089,926.2776211288548,Normal
217.3504743837429,5.65497558422169,82.03027564405083,3.8114052133934018,1229.111625859068,Overheating
222.75414159309904,7.184096733380456,47.83426511575895,2.283702880691367,1600.2873009659504,Overload
233.74154537412343,3.6672226025203503,39.19396059190831,4.435022223450771,857.1822783440216,Abnormal Vibration
215.91389792675344,7.052972024501663,68.99486426972344,1.659956168141451,1522.8346817784998,Overload
250.8134649134432,4.43939236315269,43.91887541741131,3.3172998115199586,1113.4593807126048,Voltage Fault
208.3741416560061,4.414072326682245,54.54745698035664,2.517511056931868,919.7785322799424,Voltage Fault
222.06886120434956,5.841983695452127,77.75825427647638,3.049254197402541,1297.3226664234314,Overheating
237.67416660868165,5.501782736167545,56.35338347892291,3.5195427413500653,1307.6316266806534,Normal
206.47689092268573,3.897730259544145,55.00755507454596,3.015751842627387,804.791225645948,Voltage Fault
228.07011153714936,6.205994516546816,57.40205843946223,1.4340413216843473,1415.4018615877696,Normal
250.5868784259989,4.342165446147863,62.03440133138894,2.063930216003528,1088.089684759428,Voltage Fault
231.46673604590683,3.6739523139179617,75.4206965292788,2.551604778290057,850.3977504908975,Overheating
206.62919613204315,5.604120889588518,52.460482936027645,2.986358053604603,1157.974994442466,Voltage Fault
230.93861906647027,8.109918556005361,39.02127865505162,3.2827662445332404,1872.8933920654208,Overload
254.6310464676419,3.661394200276751,41.05504931140739,2.3047773182630924,932.304636747024,Voltage Fault
226.1170916173672,7.099721789166516,58.24458604352517,2.287551589985167,1605.368442258783,Overload
236.0732412824212,5.077156496217717,66.62259597505667,3.443092749629552,1198.580790560217,Normal
231.4764104255763,4.464683287432341,75.82660322109797,2.501426432883687,1033.4688610618998,Overheating
227.88274533409637,7.02360621922964,73.13407698515422,3.7731202942102433,1600.558667383683,Overload
248.5546363198536,6.170198709196604,40.295104487687496,1.656236436027264,1533.6314961855917,Normal
224.36525047565792,7.012270445700765,61.66269672043524,0.7241776420385193,1573.3098149527057,Overload
209.27166166284076,4.834368589682367,63.94910556026825,3.191255985711157,1011.6963478534728,Voltage Fault
234.8731049672574,4.127038909546299,80.87908973530685,2.6889139279032808,969.3304430058236,Overheating
224.7733661394103,3.66968637426101,76.96223142152799,3.013840988008941,824.8477590185752,Overheating
224.45675841763276,3.8219591326236193,44.214872586354026,2.1977880899820184,857.8645577133649,Normal
251.05905651869912,4.548340523840377,57.94971455708821,0.592075592839534,1141.9020806411309,Voltage Fault
248.01948644275447,5.10940847183297,84.18173555060093,1.879964029587008,1267.2328652102722,Overheating
229.55384737873837,6.436335405705979,75.22590230569482,4.461895930294979,1477.4855553998002,Overheating
255.5448605427589,5.73463754545933,29.464504039441017,1.635997913294294,1465.4571518176738,Voltage Fault
232.77203105384567,5.69272275511686,57.89183673118725,0.8354075796872173,1325.106637934996,Normal
230.3791893705313,4.704910085762093,48.62412457924036,3.156238699607172,1083.913371619108,Normal
250.4806763061504,5.895355430762599,61.719446078144976,2.737781777268069,1476.6726153625525,Voltage Fault
250.21545940698897,2.761768766675028,64.9378221453044,2.649592167779732,691.0372407294655,Voltage Fault
232.6154189901133,4.700323351993213,63.0891926939272,4.214405643667928,1093.3676859129152,Abnormal Vibration
231.7394629854378,4.716861103256233,80.39381622782861,2.63068828393264,1093.082859045499,Overheating
243.3237955557006,6.554160420714775,41.34978204573365,4.848324965110775,1594.7831902492665,Abnormal Vibration
220.43034700735464,4.896778247067504,58.18521004798875,4.410374164419785,1079.3985282191557,Abnormal Vibration
228.29245703255836,6.589838978180683,57.56170605694278,4.395429840649197,1504.4105317777917,Abnormal Vibration
224.8322865670037,7.049812095785926,52.86124832445361,2.888287926042552,1585.0253733632703,Overload
232.6558426445521,8.243092969594734,59.504957237780346,1.928747905614257,1917.8037408384464,Overload
241.1216603921385,7.086047049537114,46.94904818969491,2.6791414991572853,1708.599430201203,Overload
207.0219022937468,4.839639918955169,64.52461970536169,2.2512499869191247,1001.9114624388536,Voltage Fault
235.1267428901361,3.758239424518376,86.1291020104384,2.078088750688304,883.6625948883051,Overheating
227.9933358683596,7.046862195719558,66.18549944255327,3.4439908237518293,1606.6376194067352,Overload
224.9862622032803,8.152056734512085,74.91370418416905,2.441713848927156,1834.1007739669528,Overload
209.04203916728204,4.38234810456565,50.5405628613884,3.865863847647378,916.0949841192768,Voltage Fault
208.42490685646743,4.629491901409971,41.07264527833004,2.9423241828795854,964.9014183441436,Voltage Fault
221.5705406468292,4.542151613817511,60.79346759756776,4.668265315467915,1006.4069887734134,Abnormal Vibration
242.59189410632027,5.446872500802698,78.9436190058245,3.4791490753903123,1321.367116925356,Overheating
228.5844221800476,4.362692252971205,85.76860370180503,2.8272519506672458,997.2434877947928,Overheating
208.7922415328559,5.552299937679523,46.4383015933825,2.808599974545356,1159.2771496508435,Voltage Fault
240.99550474536653,4.388614752611372,63.58139070934016,4.179526016402008,1057.6364274385394,Abnormal Vibration
239.1190284890324,7.212531039397242,48.28487793019454,1.828377953585874,1724.6534150876594,Overload
228.6630262897087,7.272434720446881,61.87932972051428,2.1392047863765526,1662.9369316717357,Overload
